,title,lat,lng,price,link,time,duration,address,neighborhood,points,obs,category,mail
984,Monument a Jean-Charles Alphand,48.87381,2.28976,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"22 avenue Foch, 75116 Paris France",Neighborhood: Champs-Élysées,2,"#1,343 of 3,296 things to do in Paris",Monuments & Statues,
985,Le Monument aux Etudiants Resistants,48.84429,2.33594,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Rue Auguste Comte Jardin du Luxembourg, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,6,"#1,336 of 3,296 things to do in Paris",Monuments & Statues,
986,Eglise Notre Dame d'Esperance,48.85574,2.37448,0,404,404,01:00:00,"47 rue de la Roquette, 75011 Paris France",Neighborhood: Bastille / Oberkampf,12,"#935 of 3,296 things to do in Paris",Churches & Cathedrals,Visit websiteCall
987,Quartier de l'Ancien Cloître,48.85312,2.35072,0,404,7:45 AM - 7:30 PM,01:30:00,"Rue du Cloitre-Notre-Dame, 75004 Paris France",Neighborhood: Ile de la Cité / Ile Saint-Louis,28,"#466 of 3,296 things to do in Paris",Neighborhoods,Visit website
988,Square Maurice Kriegel Valrimont,48.89241,2.34607,0,404,404,01:00:00,"1 Square de Clignancourt, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,4,"#956 of 3,296 things to do in Paris",Points of Interest & Landmarks • Parks,Visit website
989,La Statue Diane,48.86263,2.325082,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 Jardin des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,9,"#869 of 3,296 things to do in Paris",Monuments & Statues,
990,La statue La Seine,48.86007,2.33315,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,404,Neighborhood: Louvre / Palais-Royal,8,"#832 of 3,296 things to do in Paris",Monuments & Statues,
991,Sculpture La Foule,48.86263,2.325082,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 Jardin des Tuileries At the Foot of the Stairs Leading to the Jeu de Paume, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,8,"#1,337 of 3,296 things to do in Paris",Monuments & Statues,
992,La Cariatide,48.86566,2.35649,0,/Restaurants-g187147-Paris_Ile_de_France.html,12:00 AM - 11:59 PM,01:00:00,"57 rue de Turbigo, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,3,"#1,345 of 3,296 things to do in Paris",Points of Interest & Landmarks • Monuments & Statues,
993,Eglise Saint Bernard de la Chapelle,48.8857,2.35452,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"6 rue Saint Luc, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,3,"#1,271 of 3,296 things to do in Paris",Churches & Cathedrals,
994,Statue Thomas Paine,48.82446,2.33985,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"2 rue Gazan Parc Montsouris, 75014 Paris France",Neighborhood: Parc-de-Montsouris,3,"#2,031 of 3,296 things to do in Paris",Monuments & Statues,
995,"La statue ""Diane à la biche""",48.86263,2.325082,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 Jardin des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,5,"#893 of 3,296 things to do in Paris",Monuments & Statues,
996,Théâtre La Bruyère,48.87892,2.33638,0,404,404,01:30:00,"5 rue la Bruyere 9th, 75009 Paris France",Neighborhood: 9th Arr. - Opéra,14,"#642 of 3,296 things to do in Paris",Theaters,Visit websiteCall
997,Statue de Lille,48.86468,2.32056,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Place de la Concorde, 75008 Paris France",Neighborhood: Louvre / Palais-Royal,6,"#848 of 3,296 things to do in Paris",Monuments & Statues,
998,"Statue ""Les Continents"" : ""L'Oceanie""",48.85882,2.32866,0,404,404,01:00:00,"Rue de Lille Parvis du Musee d'Orsay, 75007 Paris France",Neighborhood: Tour Eiffel / Invalides,7,"#863 of 3,296 things to do in Paris",Monuments & Statues,Visit website
999,Statue Cassandre se mettant sous la protection de Pallas,48.86263,2.325082,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 Jardin des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,8,"#991 of 3,296 things to do in Paris",Monuments & Statues,
